gender,age,status,location,method,timeSpend,visitNo,income,membershipCard,promoRate,itemPurchaseCoffee,itempurchaseCold,itemPurchasePastries,itemPurchaseJuices,itemPurchaseSandwiches,itemPurchaseOthers,spendPurchase,productRate,priceRate,ambianceRate,wifiRate,serviceRate,chooseRate,promoMethodApp,promoMethodSoc,promoMethodEmail,promoMethodDeal,promoMethodFriend,promoMethodDisplay,promoMethodBillboard,promoMethodOthers,loyal
Male,<20,Student,2,0,0,Never,0,0,4,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,0,Never,0,0,2,1,1,1,1,1,1,1,3,3,3,2,4,3,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,0,Never,0,0,4,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,0,Never,0,0,3,1,1,1,1,1,1,1,3,3,3,3,4,3,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,0,Never,0,0,4,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,0,Never,0,1,2,1,1,1,1,1,1,1,3,3,2,2,3,3,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,0,Never,0,1,2,1,1,1,1,1,1,1,3,3,3,2,3,3,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,0,Never,0,1,2,1,1,1,1,1,1,1,3,3,3,2,3,3,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,0,Never,0,1,2,1,1,1,1,1,1,1,3,3,2,3,3,3,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,0,Never,0,1,2,1,1,1,1,1,1,1,3,3,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,1,0,Monthly,0,1,3,1,1,1,1,1,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,0,0,Monthly,0,1,2,1,1,1,1,1,1,1,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,1,0,Never,0,0,3,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1
Female,<20,Student,2,2,0,Monthly,0,1,3,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1
Male,<20,Student,2,1,0,Never,0,1,4,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,1,Monthly,0,1,4,1,1,1,1,1,1,1,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1
Male,<20,Student,1,0,1,Monthly,0,1,4,1,1,1,1,1,1,1,3,3,4,3,3,3,1,1,1,1,1,1,1,1,1
Male,<20,Student,2,1,0,Daily,0,1,4,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,0,Monthly,0,1,4,1,1,1,1,1,1,1,3,3,3,3,3,4,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,0,Monthly,0,1,4,1,1,1,1,1,1,1,3,2,3,3,3,4,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,1,0,Monthly,0,1,4,1,1,1,1,1,1,1,3,3,4,4,3,4,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,1,0,Monthly,0,1,4,1,1,1,1,1,1,1,3,3,4,4,3,3,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,0,Monthly,0,1,4,1,1,1,1,1,1,1,3,2,3,3,3,4,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,1,0,Daily,0,1,4,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,1,0,Daily,0,1,4,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,1,0,Daily,0,1,4,1,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,1,0,Weekly,0,1,4,1,1,1,1,1,1,1,4,3,4,4,4,4,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,0,Never,0,1,4,1,1,1,1,1,1,1,3,3,4,3,3,3,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,1,Monthly,0,0,2,1,1,1,1,1,1,1,4,2,3,3,3,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,0,Monthly,0,0,2,1,1,1,1,1,1,1,3,2,2,2,4,1,1,1,1,1,1,1,1,1,1
Male,<20,Student,1,0,1,Monthly,0,0,2,1,1,1,1,1,1,1,4,2,3,3,3,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,0,Monthly,0,1,2,1,1,1,1,1,1,1,3,2,2,2,4,2,1,1,1,1,1,1,1,1,1
Female,<20,Student,2,0,0,Monthly,0,1,2,1,1,1,1,1,1,1,3,2,2,2,3,2,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,0,Monthly,0,1,2,1,1,1,1,1,1,1,3,2,2,2,4,2,1,1,1,1,1,1,1,1,1
Male,<20,Student,0,0,0,Monthly,0,0,2,1,1,1,1,1,1,1,3,2,2,2,3,2,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,0,Monthly,0,0,2,1,1,1,1,1,1,1,3,2,2,2,4,1,1,1,1,1,1,1,1,1,1
Male,<20,Student,2,0,0,Monthly,0,1,3,1,1,1,1,1,1,1,3,2,3,2,3,1,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Monthly,0,1,2,1,1,1,1,1,1,1,3,2,2,2,4,1,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,0,0,Monthly,0,0,2,1,1,1,1,1,1,1,3,2,2,2,4,1,1,1,1,1,1,1,1,1,1
Female,<20,Self Employed,1,0,0,Monthly,0,0,2,1,1,1,1,1,1,1,3,2,2,2,4,3,1,1,1,1,1,1,1,1,1
Male,<20,Student,1,0,0,Monthly,0,0,2,1,1,1,1,1,1,1,3,2,2,2,3,3,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,0,Monthly,0,0,2,1,1,1,1,1,1,1,3,2,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,0,Monthly,0,0,2,1,1,1,1,1,1,1,3,2,2,2,4,2,1,1,1,1,1,1,1,1,1
Male,<20,Student,1,0,1,Monthly,0,0,2,1,1,1,1,1,1,1,4,2,3,3,3,4,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,0,Monthly,0,0,2,1,1,1,1,1,1,1,3,2,2,2,4,1,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,0,0,Monthly,0,1,2,1,1,1,1,1,1,0,2,2,2,2,4,2,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,0,0,Monthly,0,1,3,1,1,1,1,1,1,0,2,1,2,2,4,1,1,1,1,1,1,1,1,1,1
Male,<20,Student,1,0,0,Never,0,1,3,1,1,1,1,1,1,0,2,2,3,3,3,2,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,0,Monthly,0,1,2,1,1,1,1,1,1,0,2,2,3,2,4,2,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,0,0,Monthly,0,1,2,1,1,1,1,1,1,0,2,2,3,2,4,2,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,0,0,Monthly,0,1,2,1,1,1,1,1,1,1,3,3,2,2,4,3,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,0,0,Monthly,0,0,2,1,1,1,1,1,1,1,3,2,2,2,4,1,1,1,1,1,1,1,1,1,1
Female,<20,Self Employed,1,0,0,Monthly,0,0,2,1,1,1,1,1,1,1,3,2,2,2,4,3,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,0,0,Monthly,0,0,2,1,1,1,1,1,1,1,3,2,2,2,4,2,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,0,0,Monthly,0,1,2,1,1,1,1,1,1,1,3,3,2,2,4,3,1,1,1,1,1,1,1,1,1
Male,<20,Student,1,0,0,Never,0,0,2,1,1,1,1,1,1,1,3,3,3,2,4,3,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,0,Monthly,0,1,2,1,1,1,1,1,1,1,3,3,2,2,4,3,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,0,0,Monthly,0,1,2,1,1,1,1,1,1,1,3,3,2,2,4,3,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,0,0,Monthly,0,1,2,1,1,1,1,1,1,1,3,3,2,2,4,3,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,0,0,Monthly,0,1,2,1,1,1,1,1,1,1,3,3,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,<20,Student,1,0,0,Monthly,0,1,2,1,1,1,1,1,1,1,3,3,2,2,4,3,1,1,1,1,1,1,1,1,1
Male,<20,Student,1,0,0,Never,0,1,2,1,1,1,1,1,1,1,3,3,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,<20,Student,2,0,0,Monthly,0,1,3,1,1,1,1,1,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,1,0,Never,0,0,3,1,1,1,1,1,1,0,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1
Female,<20,Student,2,0,0,Monthly,0,1,3,1,1,1,1,1,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,1,0,Never,0,0,3,1,1,1,1,1,1,0,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,1,0,Monthly,0,1,3,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,1,0,Never,0,0,3,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1
Female,<20,Student,2,0,0,Monthly,0,1,4,1,1,1,1,1,1,0,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1
Female,<20,Student,2,1,0,Monthly,0,1,4,1,1,1,1,1,1,0,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,1,0,Never,0,0,3,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,0,0,Never,0,0,3,1,1,1,1,1,1,0,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,1,0,Never,0,0,3,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1
Female,<20,Student,1,0,0,Never,0,0,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1
Male,<20,Student,1,0,0,Monthly,0,1,3,1,1,1,1,1,1,1,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1
Male,<20,Student,1,0,1,Monthly,0,1,4,1,1,1,1,1,1,1,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1
Male,<20,Student,1,0,1,Monthly,0,1,4,1,1,1,1,1,1,1,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1
Male,<20,Student,1,0,1,Monthly,0,1,4,1,1,1,1,1,1,1,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1
Male,<20,Student,1,1,0,Weekly,0,1,4,1,1,1,1,1,1,1,4,3,4,4,4,4,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,0,Never,0,1,4,1,1,1,1,1,1,1,3,2,3,3,3,4,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,1,Monthly,0,1,4,1,1,1,1,1,1,1,3,2,3,3,3,4,1,1,1,1,1,1,1,1,1
Male,<20,Student,1,1,0,Monthly,0,1,4,1,1,1,1,1,1,1,3,3,4,4,3,4,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,1,Monthly,0,1,4,1,1,1,1,1,1,1,3,2,3,3,3,4,1,1,1,1,1,1,1,1,1
Male,<20,Student,2,1,0,Monthly,0,1,4,1,1,1,1,1,1,1,3,3,4,4,3,3,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,0,Monthly,0,1,3,1,1,1,1,1,1,1,3,2,3,3,3,2,1,1,1,1,1,1,1,1,1
Male,<20,Student,1,0,0,Monthly,0,1,3,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1
Male,<20,Student,2,0,0,Monthly,0,1,3,1,1,1,1,1,1,1,3,3,3,3,3,2,1,1,1,1,1,1,1,1,0
Male,<20,Student,2,0,0,Monthly,0,1,3,1,1,1,1,1,1,1,3,3,3,3,3,2,1,1,1,1,1,1,1,1,0
Male,<20,Student,1,0,0,Monthly,0,1,3,1,1,1,1,1,1,1,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1
Male,<20,Student,1,0,0,Monthly,0,1,3,1,1,1,1,1,1,1,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1
Male,<20,Student,1,0,1,Monthly,0,1,4,1,1,1,1,1,1,1,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1
Male,<20,Student,1,0,0,Monthly,0,1,4,1,1,1,1,1,1,1,3,3,3,3,3,4,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,1,0,Never,2,0,3,1,1,1,1,1,1,2,3,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,0,0,Never,2,0,2,1,1,1,1,1,1,2,4,3,4,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,1,0,Never,3,0,3,1,1,1,1,1,1,1,4,2,4,3,3,2,1,1,1,1,1,1,1,0,0
Male,>40,Employed,0,1,0,Never,1,0,3,1,1,1,1,1,1,2,3,3,4,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,1,0,Never,1,0,3,1,1,1,1,1,1,2,3,3,4,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,1,0,Never,2,0,3,1,1,1,1,1,1,1,3,2,3,3,3,2,1,1,1,1,1,1,1,0,0
Male,>40,Employed,0,1,0,Never,2,0,3,1,1,1,1,1,1,2,3,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,1,0,Monthly,3,0,4,1,1,1,1,1,1,1,2,2,3,3,4,2,1,1,1,1,1,1,1,0,1
Male,>40,Employed,1,2,0,Monthly,1,0,5,1,1,1,1,1,1,2,2,2,4,3,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,1,0,Never,2,0,3,1,1,1,1,1,1,2,3,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,2,0,Monthly,2,0,5,1,1,1,1,1,1,2,2,2,3,3,4,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,0,0,Never,3,0,1,1,1,1,1,1,1,1,3,2,3,3,4,3,1,1,1,1,1,1,1,0,0
Male,>40,Employed,0,1,0,Never,3,0,4,1,1,1,1,1,1,2,2,2,3,3,4,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,0,0,Never,3,0,1,1,1,1,1,1,1,1,3,2,3,3,4,3,1,1,1,1,1,1,1,0,0
Male,>40,Employed,0,0,0,Never,2,0,2,1,1,1,1,1,1,2,4,3,4,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,1,0,0,Never,4,0,2,1,1,1,1,1,1,1,4,2,4,4,4,3,1,1,1,1,1,1,1,0,0
Male,>40,Employed,0,1,0,Monthly,3,0,4,1,1,1,1,1,1,1,3,2,3,3,4,2,1,1,1,1,1,1,1,0,1
Male,>40,Employed,0,1,0,Never,2,0,3,1,1,1,1,1,1,1,4,2,4,3,3,2,1,1,1,1,1,1,1,0,0
Male,>40,Employed,1,0,0,Never,4,0,1,1,1,1,1,1,1,1,4,2,4,4,4,3,1,1,1,1,1,1,1,0,0
Male,>40,Employed,0,1,0,Monthly,3,0,4,1,1,1,1,1,1,1,2,2,3,3,4,2,1,1,1,1,1,1,1,0,1
Male,>40,Employed,1,0,0,Never,4,0,2,1,1,1,1,1,1,1,4,2,4,4,4,2,1,1,1,1,1,1,1,0,0
Male,>40,Employed,1,2,0,Monthly,1,0,5,1,1,1,1,1,1,1,2,2,4,3,5,4,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,1,0,Monthly,2,0,4,1,1,1,1,1,1,1,2,2,3,3,4,2,1,1,1,1,1,1,1,0,0
Male,>40,Employed,1,1,0,Monthly,1,0,4,1,1,1,1,1,1,1,2,2,4,3,4,3,1,1,1,1,1,1,1,0,0
Male,>40,Employed,1,1,0,Monthly,1,1,4,1,1,1,1,1,1,1,2,2,4,3,4,4,1,1,1,1,1,1,1,0,0
Male,>40,Employed,1,1,0,Monthly,1,0,4,1,1,1,1,1,1,1,2,2,4,3,4,4,1,1,1,1,1,1,1,0,0
Male,>40,Employed,0,2,0,Monthly,2,0,5,1,1,1,1,1,1,2,2,2,3,3,4,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,1,0,Monthly,2,0,4,1,1,1,1,1,1,1,3,2,3,3,4,2,1,1,1,1,1,1,1,0,0
Male,>40,Student,0,2,0,Monthly,2,0,4,1,1,1,1,1,1,1,4,2,3,3,4,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,2,0,Monthly,1,0,5,1,1,1,1,1,1,1,2,2,3,3,5,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,1,0,Monthly,2,0,4,1,1,1,1,1,1,1,3,2,3,3,4,2,1,1,1,1,1,1,1,0,0
Male,>40,Employed,0,1,0,Never,2,0,4,1,1,1,1,1,1,1,3,2,3,3,5,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,1,2,0,Monthly,1,0,5,1,1,1,1,1,1,1,2,2,4,3,5,4,1,1,1,1,1,1,1,1,0
Male,>40,Student,0,2,0,Monthly,2,0,4,1,1,1,1,1,1,1,4,2,3,3,4,3,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,0,2,0,Monthly,2,0,4,1,1,1,1,1,1,1,3,2,3,3,4,3,1,1,1,1,1,1,1,1,0
Female,>40,Self Employed,1,2,0,Monthly,1,0,4,1,1,1,1,1,1,2,2,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Student,1,1,0,Monthly,1,0,4,1,1,1,1,1,1,2,4,3,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Student,1,1,0,Monthly,1,0,4,1,1,1,1,1,1,2,4,3,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,>40,Self Employed,1,2,0,Monthly,1,0,4,1,1,1,1,1,1,2,3,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Student,1,0,0,Monthly,0,0,4,1,1,1,1,1,1,1,3,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Student,1,1,0,Monthly,1,0,4,1,1,1,1,1,1,2,4,3,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Student,1,0,1,Never,0,0,3,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Student,1,0,0,Monthly,0,0,4,1,1,1,1,1,1,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,0,1,0,Monthly,1,0,4,1,1,1,1,1,1,1,3,2,3,3,4,3,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,1,1,0,Monthly,0,0,4,1,1,1,1,1,1,1,3,2,3,3,4,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,2,0,Never,0,0,4,1,1,1,1,1,1,1,3,2,4,4,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,1,1,0,Monthly,0,0,4,1,1,1,1,1,1,1,3,2,3,3,4,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,2,0,Never,0,0,4,1,1,1,1,1,1,1,3,2,4,4,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Employed,1,1,0,Never,0,0,4,1,1,1,1,1,1,1,3,2,4,4,5,4,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,1,1,0,Monthly,0,0,4,1,1,1,1,1,1,1,3,2,3,3,4,3,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,1,2,0,Never,0,0,3,1,1,1,1,1,1,1,3,2,4,3,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,0,2,1,Weekly,1,0,2,1,1,1,1,1,1,1,4,3,4,3,4,5,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,1,2,0,Never,0,0,3,1,1,1,1,1,1,1,3,2,4,3,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,1,0,1,Weekly,2,0,3,1,1,1,1,1,1,1,4,4,4,3,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,1,1,1,Weekly,2,0,2,1,1,1,1,1,1,1,4,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,0,2,1,Weekly,1,0,2,1,1,1,1,1,1,1,4,3,4,3,4,5,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,0,1,1,Never,1,0,4,1,1,1,1,1,1,2,4,3,4,4,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,2,0,2,Weekly,2,0,4,1,1,1,1,1,1,2,4,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,2,0,2,Weekly,2,0,4,1,1,1,1,1,1,2,4,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,1,1,1,Weekly,2,0,2,1,1,1,1,1,1,1,4,3,4,3,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,1,1,0,Never,0,0,4,1,1,1,1,1,1,1,3,2,4,3,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,1,0,1,Weekly,2,0,4,1,1,1,1,1,1,1,4,4,4,3,4,4,1,1,1,1,1,1,1,1,0
Female,>40,Employed,0,4,0,Never,0,0,3,1,1,1,1,1,1,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,1,1,1,Weekly,2,0,3,1,1,1,1,1,1,1,4,4,4,3,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,0,2,1,Weekly,1,0,3,1,1,1,1,1,1,1,4,3,4,4,4,5,1,1,1,1,1,1,1,1,0
Male,>40,Employed,1,1,1,Never,0,0,3,1,1,1,1,1,1,1,4,2,4,4,4,4,1,1,1,1,1,1,1,1,0
Female,>40,Employed,1,0,1,Weekly,1,0,4,1,1,1,1,1,1,2,4,3,4,4,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,0,2,1,Weekly,1,0,2,1,1,1,1,1,1,1,4,3,4,3,4,5,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,0,2,1,Weekly,1,0,3,1,1,1,1,1,1,1,4,3,4,4,4,5,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,4,0,Monthly,0,0,3,1,1,1,1,1,1,1,3,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,>40,Employed,0,4,0,Never,0,0,3,1,1,1,1,1,1,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,0,3,1,Never,1,0,3,1,1,1,1,1,1,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,1,1,2,Never,2,0,3,1,1,1,1,1,1,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,0,4,0,Never,0,0,3,1,1,1,1,1,1,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,2,0,1,Monthly,0,0,2,1,1,1,1,1,1,1,3,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,1,1,Never,0,0,3,1,1,1,1,1,1,1,4,2,4,4,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Employed,2,0,1,Never,0,0,3,1,1,1,1,1,1,1,4,2,4,4,4,4,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,3,0,Monthly,0,0,3,1,1,1,1,1,1,1,3,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,2,0,1,Monthly,0,0,2,1,1,1,1,1,1,1,3,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,2,0,1,Monthly,0,0,2,1,1,1,1,1,1,1,3,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,2,0,1,Never,0,0,3,1,1,1,1,1,1,1,4,2,4,4,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,4,0,Never,0,1,3,1,1,1,1,1,1,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,1,1,Weekly,1,0,4,1,1,1,1,1,1,2,4,3,4,4,3,4,1,1,1,1,1,1,1,1,0
Male,>40,Employed,2,0,1,Never,0,0,3,1,1,1,1,1,1,1,4,3,4,4,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,1,1,Weekly,1,0,4,1,1,1,1,1,1,2,4,3,4,4,3,4,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,2,0,1,Weekly,0,1,4,1,1,1,1,1,1,2,3,4,3,3,3,2,1,1,1,1,1,1,1,1,0
Male,>40,Student,1,0,1,Never,0,1,3,1,1,1,1,1,1,1,3,3,3,2,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Student,2,0,1,Never,0,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,1,1,1,1,1,1,1,1,0
Male,>40,Student,2,0,0,Never,0,1,2,1,1,1,1,1,1,0,2,2,2,2,3,2,1,1,1,1,1,1,1,1,0
Male,>40,Student,2,0,1,Never,0,0,4,1,1,1,1,1,1,1,4,3,4,2,3,4,1,1,1,1,1,1,1,1,0
Male,>40,Self Employed,2,0,2,Weekly,0,1,5,1,1,1,1,1,1,2,4,4,4,3,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Student,1,0,1,Never,0,1,4,1,1,1,1,1,1,1,3,3,3,2,3,3,1,1,1,1,1,1,1,1,0
Male,>40,Employed,0,0,0,Never,3,0,2,1,1,1,1,1,1,1,3,2,3,3,4,2,1,1,1,1,1,1,1,0,0
Male,>40,Employed,0,1,0,Never,2,0,3,1,1,1,1,1,1,1,3,2,3,3,3,2,1,1,1,1,1,1,1,0,0
Male,>40,Employed,0,1,0,Monthly,3,0,4,1,1,1,1,1,1,1,2,2,3,3,4,2,1,1,1,1,1,1,1,0,1
Male,>40,Employed,1,1,0,Monthly,1,0,4,1,1,1,1,1,1,1,2,2,4,3,4,3,1,1,1,1,1,1,1,0,0
Male,>40,Employed,0,1,0,Never,2,0,3,1,1,1,1,1,1,1,3,2,3,3,3,2,1,1,1,1,1,1,1,0,0
Male,>40,Student,2,0,1,Never,0,1,2,1,1,1,1,1,1,1,2,2,2,2,3,2,1,1,1,1,1,1,1,1,0
Male,>40,Student,2,0,0,Monthly,0,1,1,1,1,1,1,1,1,0,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1
Male,>40,Student,1,0,1,Monthly,0,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1
Male,>40,Student,2,0,1,Never,0,1,2,1,1,1,1,1,1,1,2,2,2,2,3,2,1,1,1,1,1,1,1,1,0
Male,>40,Student,2,0,1,Never,0,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,1,1,1,1,1,1,1,1,0
Male,>40,Student,1,0,0,Monthly,0,1,1,1,1,1,1,1,1,0,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1
Male,>40,Self Employed,2,0,0,Monthly,0,0,2,1,1,1,1,1,1,0,3,2,3,3,3,3,1,1,1,1,1,1,1,1,0
